Cluster,label,ID,Entry ID,Branching question,Entry name,Entry source,Entry description,Entry tags,Expert,Region ID,Region name,Region description,Region tags,elite,non_elite,religious_specialist,4660,4661,4662,4663,4664,4665,4666,4667,4668,4669,4670,4671,4672,4673,4676,4680,4684,4685,4701,4729,4730,4731,4732,4745,4752,4753,4754,4755,4764,4776,4780,4781,4787,4788,4789,4790,4791,4792,4794,4797,4808,4809,4813,4814,4815,4821,4823,4827,4828,4866,4897,4949,4954,4977,4978,4983,4995,5002,5015,5046,5047,5055,5122,5132,5137,5142,5143,5148,5154,5161,5190,5192,5196,5200,5201,5203,5214,5220,5224,5226,4659,4756,4758,4795,4829,4830,4831,4832,4833,4834,4836,4838,4849,4852,4853,4854,4858,5077,5121,5128,5129,5130,5152,5181,5184,5186,5188,5189,5193,5194,5195,5197,5198,5199,5204,5205,5206,5212,5213,5221,5222,5223,4658,4856,4955,4956
1.1,858_ENR,858_ENR,858,"Elite, Religious Specialists, Non-elite (common people, general populace)","The New Prophecy or ""Montanism""",Database of religion history (DRH),"The New Prophecy refers to the Christian prophetic movement led by the prophets Montanus, Maximilla, and Priscilla. Later known as ""Montanism,"" the movement began in the second half of the second century CE in Roman Phrygia, which is in the west-central part of Anatolia, present-day Turkey. It quickly spread beyond Phrygia and, by the mid-third century, had reached Rome, Carthage, Thrace, and Gaul. By the early fifth century, no adherents of the New Prophecy movement remained in North Africa (Optatus of Milevis, Against the Donatists 1.9; Augustine Letter 118.12) or Rome (Praedestinatus, 1.86). In the mid-sixth century, Emperor Justinian I's forces, led by John of Ephesus, attacked Pepouza and burned the group's literature, bringing a decisive end to the already dwindling New Prophecy in Asia Minor. 
 

  The New Prophecy was controversial. Critics took issue with the movement's ascetic rigor, eschatological beliefs, and the prominent role women played in leading it. However, the most significant source of controversy was the ecstatic prophecies the group's adherents claimed to receive from the Holy Spirit. The movement proclaimed their prophecies constituted supplementary divine revelations with equal or greater authority than those of the previous apostolic traditions. Like the apostle Paul, the New Prophecy, thus, appealed to divine visions as the source of their familiarity with and authorization from Christ. As such, the prophetic movement posed an aggravating challenge to contemporaneous Christian groups whose authority rested entirely upon apostolic succession. 
 

  In the late third century, the movement was condemned as a heresy. The term ""Montanism"" was bestowed by fourth-century heresiologists. Later commentators also called adherents of the New Prophecy Cataphrygians, Pepouzians, Quintillianists, and Priscillianists. Scholars have traditionally referred to the New Prophecy movement of the second and third centuries as ""Montanism,"" despite the fact that it is a fourth-century neologism and imbues connotations of heresy not associated with the movement until the late third century. 
 

  The New Prophecy is known almost exclusively through the third- and fourth-century heresiological accounts of the movement's opponents. These sources also provide fourteen oracles, which scholars believe are genuine expressions of the New Prophecy. A few inscriptions and Tertullian's early third-century writings constitute the only evidence for New Prophecy that survives independently of heresiological texts. Identifying specific texts from Tertullian's corpus as ""Montanist"" has prompted scholars to take Tertullian's views as representative of the broader New Prophecy movement. However, scholars have debated the extent to which Tertullian's early third-century writings represent the New Prophecy movement and its teachings. Several of Tertullian's so-called ""Montanist"" works convey idiosyncratic thoughts that are not consistent with the other evidence for the movement. As such, Tertullian must be treated exclusively as a witness to the New Prophecy's Carthaginian reception in the first decades of the third century and not representative of Montanism elsewhere or at other times.","Religious Group[8] -> Roman Religions[900], Religious Group[8] -> Early Christianity[774], Religious Group[8], Religious Group[8] -> Anatolian Religions[10], Religious Group[8] -> Montanism[972], Religious Group[8] -> New Prophecy[973], Religious Group[8] -> Apocalyptic Movements[846], Religious Group[8] -> Rome[974], Religious Group[8] -> Gaul[975], Religious Group[8] -> Carthage[976], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Tertullian[977], Religious Group[8] -> Phrygia[978], Religious Group[8] -> Prophecy[979], Religious Group[8] -> Heresy[854], Religious Group[8] -> Asia Minor[981], Religious Group[8] -> Roman Religious Traditions[42]",Camille Leon Angelo,1024,Locations of the New Prophecy,The regions of the Mediterranean with New Prophecy communities in Late Antiquity.,"Africa[14], Central Asia[367], Asia Minor[434]",E,N,R,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1
1.1,564_N,564_N,564,"Non-elite (common people, general populace)",Tribal Christianity (and allied castes) in the Himalayas,Database of religion history (DRH),"The tribal Christian population of the high Himalayas and low-lying hills spans five countries (India, Nepal, Pakistan, Bhutan and China) and contested boarderlands (Tibet, Sikkim, Aksai Chin and Kashmir, among others). It encompasses approximately 6 million people. The largest Christian tribal populations are 4.9 million converted Baptists, Presbyterians and Catholics in Northeast India and 375,000 Evangelical Protestants in Nepal (a figure sometimes rounded up to 1 million) -- arguably the fastest-growing Christian population in the world. Small but important Christian tribal communities are in Bhutan, Sikkim, Ladakh, Himachal Pradesh, Uttarakhand, and Jammu and Kashmir. The historical timeline of tribal conversion to Christianity depends on the region and date of missionary penetration into the hills. The Portuguese Jesuit João Cabral was arguably the first European to access the Himalayan region in 1627 with missionary designs. Since then, thousands of missionaries have come into the Himalayan region, from the London-based Church Missionary Society (Punjab region through the 20th century) to the recent explosion of South Korean missionaries populating language institutes and centered in the Kathmandu Valley. Indigenous house churches have sprouted up in remote tribal villages. Himalayan tribal Christianity falls into a broad spectrum of official affiliation. Some expressions of tribal Christianity are largely indigenous and invisible; they address local aspirations and offer respite from spiritual affliction and caste discrimination within circumscribed tribal cosmologies and social stratifications. Other expressions of tribal Christianity are hooked into international NGOs and global ideoscapes promoting salvation that are backed by foreign patronage and theological instruction; they are networked through social media platforms and employ a range of conversion techniques associated with Western (and South Korean) Evangelicalism. In some cases, tribal Christianity in the Himalayas allows discriminated-against Dalit groups who are embedded within tribal formations to find self-respect and social validation within the new idiom of salvation and equality under Yesu Masih (Jesus Christ). Although Christians are persecuted throughout South Asia, overt violence against the minority religion is not as strongly evident in the Himalayan tribal range as it is in Pakistan and non-Himalayan India states (especially Tamil Nadu, Uttar Pradesh, Chhattisgarh and Odisha, where in 2007-08 in Kandhamal District 50 Christians were killed and 95 churches burned down). The rise of right-wing Hindutva politics since 2014 and the disproportionate criminalization of Christian conversion as coercive have pushed Christianity further into the social margins everywhere through India, including the Himalayan tribal belt. As would be expected, Christian tribals in the Himalayas are not strongly unified around their minority religious status; divided by language, geography and often theology and sectarian affiliation, they are sometimes balkanized into subdividing communities. Nevertheless, they are conceptually and anthropologically interconnected as a Pan-Himalayan community of faith, spiritual aspiration and unique forms of theological syncretism.","Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Catholic[153], Religious Group[8] -> Christian Traditions[18] -> Anglican[146], Religious Group[8] -> Christian Traditions[18] -> Himalayan Christianity[823], Religious Group[8] -> Christian Traditions[18] -> Tribal Christianity[824], Religious Group[8] -> Christian Traditions[18] -> Dalit Christianity[825], Religious Group[8] -> Christian Traditions[18] -> Protestantism[826], Religious Group[8]",Stephen Christopher,799,Himalayan tribal Christianity (and tribal-allied groups),"The spread of Christianity (predominately Anglican, Catholic and United Evangelical Lutheran) into the Himalayan region and among tribal and tribal-aligned communities at its greatest extant in the contemporary period.","Asia[1], Asia[1] -> South Asia[40], Asia[1] -> South Asia[40] -> Nepal[218], Asia[1] -> South Asia[40] -> Bhutan[214], Asia[1] -> South Asia[40] -> India[215], Asia[1] -> South Asia[40] -> India[215] -> North India[351], Asia[1] -> Himalayas[363], Asia[1] -> South Asia[40] -> India[215] -> Northeast India[362]",NA,N,NA,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1
1.1,484_N,484_N,484,"Non-elite (common people, general populace)",Northern Irish Protestants,Database of religion history (DRH),"Adherents to the Protestant religion living in the six counties of Northern Ireland, including those who might loosely associate with it, and potentially hold beliefs that diverge from official dogma.","Religious Group[8] -> Christian Traditions[18] -> Methodist[166], Religious Group[8], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Evangelical (charismatic)[784], Religious Group[8] -> Christian Traditions[18] -> Anglican[146], Religious Group[8] -> Christian Traditions[18] -> Baptist[149], Religious Group[8] -> Christian Traditions[18] -> Brethren[150], Religious Group[8] -> Christian Traditions[18] -> Friends (Quakers)[158], Religious Group[8] -> Christian Traditions[18] -> Reformed/Presbyterian/Congregational/United[181]",Samuel Ward,720,Northern Ireland,Northern Ireland,"Europe[3], Europe[3] -> British Isles[70], Europe[3] -> British Isles[70] -> Northern Ireland[353]",NA,N,NA,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1
1.1,483_N,483_N,483,"Non-elite (common people, general populace)",Northern Irish Roman Catholics,Database of religion history (DRH),"Adherents to the Roman Catholic religion living in the six counties of Northern Ireland, including those who might loosely associate with it, and potentially hold beliefs that diverge from official dogma. It is worth noting that Roman Catholics in Northern Ireland are considered both an ethnic and a religious group.","Religious Group[8], Religious Group[8] -> Christian Traditions[18] -> Catholic[153], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Catholic[153] -> 'Roman' Catholic[156]",Samuel Ward,720,Northern Ireland,Northern Ireland,"Europe[3], Europe[3] -> British Isles[70], Europe[3] -> British Isles[70] -> Northern Ireland[353]",NA,N,NA,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1
1.1,873_EN,873_EN,873,"Elite, Non-elite (common people, general populace)",The Branch Davidians,Database of religion history (DRH),"The Branch Davidians were a millenarian sect active in the United States from 1960’s through 1993. The group developed out of a Seventh-Day Adventist offshoot called the Davidian Adventists, which believed itself to be the pure remnant of a now-global Adventist church that had grown lax and sinful. In contrast to Adventist understandings that the Kingdom of God would come about through a spiritual transformation of the world, the Davidians taught that the Kingdom of God would be physically established by a second Christ in the modern-day land of Palestine. In 1935, the Davidians moved to a large farm in Waco, TX, from which they proselytized (mainly by mail) about the imminent return of Christ.
 

 After the death of Davidian founder Victor Houteff in 1955 (and after Christ failed to materialize on the day that Houteff’s widow predicted in 1959) the group began to splinter, and by the early 1960’s it re-coalesced around members Ben and Lois Roden, who both eventually assumed the mantle as prophets and renamed the group the “Branch Davidians.” In 1981, a recent convert named Vernon Howell began to stake claims to the prophetic role that Lois Roden still held. Out of the power struggles that followed Roden’s death in the mid-1980s, Howell emerged the clear leader of the Branch Davidians. After a trip to Israel where he claimed to have had a vision of angelic forces, in 1990 he legally changed his name to David Koresh and began to teach that he was a second Christ sent to complete the mission that Jesus had started by ushering in the end of days. 
 

 Koresh and a group of over 100 followers lived communally at Mount Carmel, their compound in Waco, Texas. There, members participated in lengthy daily Bible studies led by Koresh. They believed that he had been sent by God to reveal the full meaning of the Christian Bible, and in particular, to unfold the narrative of the imminent apocalypse. They believed the apocalypse would be triggered by a conflict between the Branch Davidians and the forces of “Babylon” that would take place in the land of Palestine at some point in the near future. Aiming to purify themselves in preparation for the end of days, they sought to live as a perfect community; they came to see themselves as a divine family, with adults spiritually married to Koresh and all of the children spiritually his – and many of them biologically his own, as well. 
 

 In the spring of 1993, when federal agents – legally spurred by an arrest warrant for Koresh on weapons charges, but also deeply motivated by fears driven by the anti-cult movement – began a violent siege on the group’s compound. After 51 days, the compound went up in flames, killing 76 Branch Davidians, including Koresh. The movement was effectively ended, though some believers survived, and though some other groups have risen up to claim the name of Branch Davidian. Some elements of life at Mount Carmel remain contested to this day, with conflicting reports from members and disaffected ex-members emerging during and after the siege.","Religious Group[8] -> New Religious Movement (NRM)[834], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Communal Society[914], Religious Group[8], Religious Group[8] -> Apocalyptic Movements[846]",Joanna Smith,1035,"Waco, Texas","The Branch Davidians lived just northeast of Waco, TX on a compound called the Mount Carmel Center.",United States[366],E,N,NA,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1
1.1,984_N,984_N,984,"Non-elite (common people, general populace)",Calvinism (Early/Reformation),Database of religion history (DRH),"Calvinism, in its early stages, drew its character and theological emphases from the ministry and teaching of John Calvin. Born in France, Calvin moved to Geneva in 1534 and, after a brief exile (1538-41), he returned and was installed as the religious leader of the new republic. Calvin was influenced by other early Reformers—Martin Luther, Huylrich Zwingli, Philip Melancthon, and Heinrich Bullinger—and adopted the theological touchstones of the movement: scripture alone, faith alone, grace alone, Christ alone, and glory to God alone. While early Calvinism continued to affirm much of the Christian tradition, Calvin was instrumental in forming his own distinct form of Protestantism. Theologically, early Calvinism distinguished itself from Roman Catholicism in its understanding of the authority of scripture, the person and work of Jesus Christ (Christology), the emphasis on God’s election (predestination), the sacraments, and on the purpose and shape of the Christian life. In terms of the latter, Calvin uniquely combined the ecclesiastical structures of the church in Geneva with the local governing structures, effectively combining his theological commitments about the transformation of the human being by the grace of God in faith with their social and ethical expressions. His understanding of the way the Church could and should regulate the moral lives of citizens, as well as church members, was rooted in an expectation that this was how societies, nations, and eventually the world, would be transformed. While later Calvinism is associated with a number of different ecclesiastical forms and cannot be said to agree on any one set of theological doctrines, early Calvinism was very much tied to the person of John Calvin and the local way he applied his theology, ecclesiastically and politically, in Geneva. Where applicable, it will include the work of his contemporaries in the Reformation moments (i.e., Zwingli in Switzerland, Luther in Germany)","Religious Group[8], Religious Group[8] -> Christian Traditions[18]",Chelsea Williams,1139,Western Europe,Calvinism originated in Europe (France and Switzerland),"Europe[3], Europe[3] -> Western Europe[296], Europe[3] -> Western Europe[296] -> France[299], Europe[3] -> Western Europe[296] -> Switzerland[305]",NA,N,NA,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
1.1,884_E,884_E,884,Elite,Sub Saharan Africa Pentecostalism,Database of religion history (DRH),"European missionaries brought Christianity to Sub Saharan Africa with the goal of converting the population of the region. They were indeed successful in that the local population took Christianism and made it their own. Hence was born African Independent Churches in the early twentieth century leading later to the Pentecostal movement. After the wave of independences from colonial rule in the 1960s, the independent churches thrived until the 1970s when the Pentecostal movement which was at that point an underground movement became full blown. It is now becoming the dominant form of Christianity in Africa attracting converts from all religions, tribal and ethnic groups, and all walks of life. 
 

 The movement is defined by the day of Pentecost and refers to the encounter with God in the Bible’s book of the Acts of the apostles. Pentecostals believe they receive an impartation of God’s spirit when they confess the name of Jesus. Its main pillars are the concept of being born again, the baptism of the Holy Spirit, speaking in tongue, the divine healing, the eschatological belief of the return of Jesus Christ, and all wrapped in the concept of the full gospel. First, the concept of ‘born again’ refers to a spiritual birth of an individual which in the African context connect the person to the invisible world. Second, the baptism of the Holy Spirit is a Christian concept of spiritual empowerment which is also found in African spiritual belief which gives the person a spiritual awareness and discernment. Third, the divine healing mimics African belief that a person can be supernaturally healed in opposition to modern medicine. Finally, the return of Jesus Christ is similar to African eschatological belief that there is an invisible world out there which controls the visible world.
 

  In fact, African cosmology assumes two worlds: one which is invisible and populated with spirits and the other which is the visible world. The interaction between the invisible and visible worlds determines human’s faith. Pentecostals practice exorcisms where evil spirits are cast out followed with weeping, laughing, and screaming. They engage in what is known as spiritual warfare, praying, and fasting. These beliefs are ingrained in Africans’ psyche and were comfortably found in Pentecostal belief generating what is known as African Pentecostalism. It gives people a sense of self, meaning, and reconcile years of exploitation with the newfound identity. It encourages free enterprise, hard work, and self-determination.","Religious Group[8], Religious Group[8] -> African Religions[9], Religious Group[8] -> African Religions[9] -> Pentacostal[797], Religious Group[8] -> African Religions[9] -> Pentacostal[797] -> African Pentecostalism[990]",Azizou Atte oudeyi,1041,Sub Saharan Africa,This region is the geographic area of Africa that lies below the Saharan Desert.,"Africa[14], Africa[14] -> Eastern Africa[63], Africa[14] -> Western Africa[65], Africa[14] -> Southern Africa[66]",E,NA,NA,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1
1.1,880_NR,880_NR,880,"Religious Specialists, Non-elite (common people, general populace)",Egyptian Salafism (inluding North Africa and West Asia),Database of religion history (DRH),"Salafis' main aim is to practice Islam as the ""pious predecessors"" (al-salaf al-salih) of Prophet Muhammad practiced it. This means overlooking or even shunning any practice or belief that is deemed an accretion to what the earliest Muslims did or believed. Salafi thought is often linked to the Saudi Arabian thinker Muhammad ibn 'Abd al-Wahhab, but scholarship suggests that the movement has roots in 19th century Islamic Egyptian thought. Traces of Salafi practice and belief can be found worldwide.
 The main sources of Sunni practice and beliefs are the Qur'an, the normative example of the Prophet Muhammad (sunna) and the lifestyle of the early generation of Muslims. 
 The intellectual roots of the movement lie in the thought of the eighteenth-century Arabian thinker Muhammad ibn ‘Abd al-Wahhab (d.1791). A man of little traditional religious training, Ibn ‘Abd al-Wahhab nonetheless sought to rectify what he perceived to be the unlawful accretions to Islam and Islamic practice that he observed in his people in what is today Saudi Arabia. He wanted to eliminate the practice of venerating saints and sought to place tawhid (the belief in Allah’s oneness) at the center of Islamic belief. Any actions that were deemed antithetical to this or were seen as an innovation (bid‘a) were to be condemned and eliminated.  
 But the term Salafism is a tricky one. Scholars like Henri Lauzière explain that there are two usages for the term. Although modernists religious scholars like Jamal al-Din al-Afghani (d. 1897) and Muhammad ‘Abduh (d. 1905) did not actually call themselves Salafi, they are often credited with having spearheaded the movement in the nineteenth and twentieth centuries. These “Modernist Salafis,” as Lauzière calls them, strove to “rearticulate their religion in terms that were more relevant to contemporary realities and more intelligible and appealing to the rational minds of the educated elite.” Like Ibn ‘Abd al-Wahhab, they viewed the immediate followers of Prophet Muhammad (al-salaf al-salih) as the exemplars of pious Islam. They were thus committed to the example of the salaf and to the text but did not believe that this should be a hindrance on their ability to adapt aspects of the law to help the Muslim world (umma) move forward in the ever-changing, modernizing world.  
 “Purist Salafis,” on the other hand, are exclusionary in that they view that theirs is the only form of Islam that could lead to salvation. It is the pure Islam of the salaf, “unsullied by any innovation, deviation or accretion and uncontaminated by exogenous influences” that should be followed by all. Lauzière argues, however, that, in the beginning, Purist Salafism did not completely reject religious compromise. Between the 1920s and the 1950s, leading Salafi activists “modified their understanding of Islamic reform…mainly to accommodate political considerations and to increase the likelihood of achieving political independence from colonial powers.” They thus constructed a rigorist form of Salafism that emphasized purity but sought to unite and gain a following throughout the Muslim world. Post-independence, however, Purist Salafis no longer had to downplay their exclusionary vision of Islam. This form of Salafism “responded to the challenge of modernity by escaping to the secure haven of the text, but it treated rational moral insight as fundamentally corrupting of the purity of the Islamic message,” stunting its growth and ability to respond to modern needs and inquiries. Despite this, it was the purists who continued to thrive, while modernists, having played their part during the colonial period, fell by the wayside.
 States like Saudi Arabia sought to spread this brand of Salafism globally since the 1970s through preachers, funding Salafi mosques and promoting and distributing Salafi texts worldwide.","Religious Group[8], Religious Group[8] -> Islamic Traditions[24], Religious Group[8] -> Islamic Traditions[24] -> Sunni[284]",Nareman Amin,1038,North Africa,"During the past few decades, Saudi Arabia had been committed to spreading Salafism around the world.
 https://www.businessinsider.com/map-of-salafism-in-middle-east-and-north-africa-2017-4","Africa[14] -> Northern Africa[64], Europe[3], Middle East[5], Middle East[5] -> Iraq[392], Global[332], Africa[14], England[399], Middle East[5] -> Syria[343], Africa[14] -> Northern Africa[64] -> Algeria[115], Africa[14] -> Northern Africa[64] -> Egypt[116], Africa[14] -> Northern Africa[64] -> Libya[117], Africa[14] -> Northern Africa[64] -> Morocco[118], Africa[14] -> Northern Africa[64] -> Sudan[119], Africa[14] -> Northern Africa[64] -> Tunisia[120], North America[61] -> United States of America[185], Europe[3] -> Eastern Europe[251], Southeast Asia[380], North America[61]",NA,N,R,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1
1.1,935_N,935_N,935,"Non-elite (common people, general populace)",Nigerian Pentecostalism,Database of religion history (DRH),"Pentecostalism has become a major cultural force in Nigeria since the early twentieth century, accounting for approx. 63% of Nigerian Christians today (World Christian Database). The success of Pentecostalism across Nigeria and Africa more widely has resulted in the widespread absorption of Pentecostal styles of worship into 'mainstream' African Protestant and Catholic churches (the latter known as 'Charismatic' churches). Pentecostals emphasise the active presence of the Holy Spirit both in worship settings and beyond, evidenced in miracles, healings, prophecies, tongues (glossolalia) and other 'gifts of the Spirit'. Nigerian Pentecostals tend to regard their religious faith as a means by which to ‘break’ with their ‘pagan’ heritage, and becoming born again as a way to be delivered from indigenous African spiritual and cultural life (Meyer 1998). Some Pentecostal churches place a strong emphasis on tithing and material success (‘Prosperity’), whilst others are more focused on asceticism and purity ('Holiness'), or healing and exorcism (‘Deliverance’).
 Pentecostalism in Nigeria is widely recognised to have unfolded in three phases. The first phase, known as Aladura, or the African Initiated/Independent Church movement, (1910-1930s) was led by Yoruba itinerant preachers like Joseph Ayo Babalola who clashed with missionaries on the use of medicine (Peel 1968). The Aladura movement, meaning ‘praying people’, emphasised prayer, healing and deliverance from traditional 'pagan' religion. In this period, foreign Pentecostal denominations like the Classical Pentecostal church, Assemblies of God, and the Welsh Apostolic church also laid down roots in Nigeria.
 The second wave, known as the 'Latter Rain' revival, took place in the 1950s and was initiated by British and American evangelists like Sydney Granville Elton and Oral Roberts. This phase emphasised deliverance, healing and also apocalyptic eschatology.
 The third wave, known as the Neo-Pentecostal movement, emerged in the 1960s-80s and was heavily influenced by ideas and trends introduced to Nigeria in American evangelical literature. Open air revivals, especially on university campuses such as the Universities of Ibadan and Ife, led to an influx of young converts to the movement. Some denominations emphasised Holiness and millennialism (1970s) whilst others propagated the Prosperity Gospel (80s onward). This period saw the emergence of the Nigerian Pentecostal megachurches like Deeper Life Bible Church and the Church of God Mission International. Moreover, since the 1990s, demonology, spiritual warfare and the practice of Deliverance have become increasingly popular features of Nigerian Pentecostalism.","Religious Group[8] -> Christianity of the global South[1014], Religious Group[8] -> Born Again Christianity[1015], Religious Group[8] -> Evangelical religion[1016], Religious Group[8] -> Aladura[1017], Religious Group[8] -> New Religious Movement[786], Religious Group[8] -> African Religions[9], Religious Group[8] -> Apocalyptic Movements[846], Religious Group[8]",Naomi Richman,1082,Nigeria,"Nigeria, West Africa. 
 Most Nigerian Pentecostals live in southern Nigeria.","Africa[14], Nigeria[459]",NA,N,NA,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
